utt_id,path,target,corpus,split,attack,bona_fide_source,source_id,speaker_id,generator_id,channel_id,language,platform_id
inthewild/14.wav,datasets/02_In-the-Wild/release_in_the_wild/14.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/15.wav,datasets/02_In-the-Wild/release_in_the_wild/15.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/16.wav,datasets/02_In-the-Wild/release_in_the_wild/16.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/17.wav,datasets/02_In-the-Wild/release_in_the_wild/17.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/18.wav,datasets/02_In-the-Wild/release_in_the_wild/18.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/19.wav,datasets/02_In-the-Wild/release_in_the_wild/19.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/20.wav,datasets/02_In-the-Wild/release_in_the_wild/20.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/21.wav,datasets/02_In-the-Wild/release_in_the_wild/21.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/22.wav,datasets/02_In-the-Wild/release_in_the_wild/22.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/23.wav,datasets/02_In-the-Wild/release_in_the_wild/23.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/24.wav,datasets/02_In-the-Wild/release_in_the_wild/24.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/25.wav,datasets/02_In-the-Wild/release_in_the_wild/25.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/26.wav,datasets/02_In-the-Wild/release_in_the_wild/26.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/27.wav,datasets/02_In-the-Wild/release_in_the_wild/27.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/28.wav,datasets/02_In-the-Wild/release_in_the_wild/28.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/29.wav,datasets/02_In-the-Wild/release_in_the_wild/29.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/30.wav,datasets/02_In-the-Wild/release_in_the_wild/30.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/31.wav,datasets/02_In-the-Wild/release_in_the_wild/31.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/32.wav,datasets/02_In-the-Wild/release_in_the_wild/32.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/33.wav,datasets/02_In-the-Wild/release_in_the_wild/33.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/34.wav,datasets/02_In-the-Wild/release_in_the_wild/34.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/35.wav,datasets/02_In-the-Wild/release_in_the_wild/35.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/36.wav,datasets/02_In-the-Wild/release_in_the_wild/36.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/37.wav,datasets/02_In-the-Wild/release_in_the_wild/37.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/38.wav,datasets/02_In-the-Wild/release_in_the_wild/38.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/39.wav,datasets/02_In-the-Wild/release_in_the_wild/39.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/40.wav,datasets/02_In-the-Wild/release_in_the_wild/40.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/41.wav,datasets/02_In-the-Wild/release_in_the_wild/41.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/42.wav,datasets/02_In-the-Wild/release_in_the_wild/42.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/43.wav,datasets/02_In-the-Wild/release_in_the_wild/43.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/44.wav,datasets/02_In-the-Wild/release_in_the_wild/44.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/45.wav,datasets/02_In-the-Wild/release_in_the_wild/45.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/46.wav,datasets/02_In-the-Wild/release_in_the_wild/46.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/47.wav,datasets/02_In-the-Wild/release_in_the_wild/47.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/48.wav,datasets/02_In-the-Wild/release_in_the_wild/48.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/49.wav,datasets/02_In-the-Wild/release_in_the_wild/49.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/50.wav,datasets/02_In-the-Wild/release_in_the_wild/50.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/51.wav,datasets/02_In-the-Wild/release_in_the_wild/51.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/52.wav,datasets/02_In-the-Wild/release_in_the_wild/52.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/53.wav,datasets/02_In-the-Wild/release_in_the_wild/53.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/54.wav,datasets/02_In-the-Wild/release_in_the_wild/54.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/55.wav,datasets/02_In-the-Wild/release_in_the_wild/55.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/56.wav,datasets/02_In-the-Wild/release_in_the_wild/56.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/57.wav,datasets/02_In-the-Wild/release_in_the_wild/57.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/58.wav,datasets/02_In-the-Wild/release_in_the_wild/58.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/59.wav,datasets/02_In-the-Wild/release_in_the_wild/59.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/60.wav,datasets/02_In-the-Wild/release_in_the_wild/60.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/61.wav,datasets/02_In-the-Wild/release_in_the_wild/61.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/62.wav,datasets/02_In-the-Wild/release_in_the_wild/62.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/63.wav,datasets/02_In-the-Wild/release_in_the_wild/63.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/64.wav,datasets/02_In-the-Wild/release_in_the_wild/64.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/65.wav,datasets/02_In-the-Wild/release_in_the_wild/65.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/66.wav,datasets/02_In-the-Wild/release_in_the_wild/66.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/67.wav,datasets/02_In-the-Wild/release_in_the_wild/67.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/68.wav,datasets/02_In-the-Wild/release_in_the_wild/68.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/69.wav,datasets/02_In-the-Wild/release_in_the_wild/69.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/70.wav,datasets/02_In-the-Wild/release_in_the_wild/70.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/71.wav,datasets/02_In-the-Wild/release_in_the_wild/71.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/72.wav,datasets/02_In-the-Wild/release_in_the_wild/72.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/73.wav,datasets/02_In-the-Wild/release_in_the_wild/73.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/74.wav,datasets/02_In-the-Wild/release_in_the_wild/74.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/75.wav,datasets/02_In-the-Wild/release_in_the_wild/75.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/76.wav,datasets/02_In-the-Wild/release_in_the_wild/76.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/77.wav,datasets/02_In-the-Wild/release_in_the_wild/77.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/78.wav,datasets/02_In-the-Wild/release_in_the_wild/78.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/79.wav,datasets/02_In-the-Wild/release_in_the_wild/79.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/80.wav,datasets/02_In-the-Wild/release_in_the_wild/80.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/81.wav,datasets/02_In-the-Wild/release_in_the_wild/81.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/82.wav,datasets/02_In-the-Wild/release_in_the_wild/82.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/83.wav,datasets/02_In-the-Wild/release_in_the_wild/83.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/84.wav,datasets/02_In-the-Wild/release_in_the_wild/84.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/85.wav,datasets/02_In-the-Wild/release_in_the_wild/85.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/86.wav,datasets/02_In-the-Wild/release_in_the_wild/86.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/87.wav,datasets/02_In-the-Wild/release_in_the_wild/87.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/88.wav,datasets/02_In-the-Wild/release_in_the_wild/88.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/89.wav,datasets/02_In-the-Wild/release_in_the_wild/89.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/90.wav,datasets/02_In-the-Wild/release_in_the_wild/90.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/91.wav,datasets/02_In-the-Wild/release_in_the_wild/91.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/92.wav,datasets/02_In-the-Wild/release_in_the_wild/92.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/93.wav,datasets/02_In-the-Wild/release_in_the_wild/93.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/94.wav,datasets/02_In-the-Wild/release_in_the_wild/94.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/95.wav,datasets/02_In-the-Wild/release_in_the_wild/95.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/96.wav,datasets/02_In-the-Wild/release_in_the_wild/96.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/97.wav,datasets/02_In-the-Wild/release_in_the_wild/97.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/98.wav,datasets/02_In-the-Wild/release_in_the_wild/98.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/99.wav,datasets/02_In-the-Wild/release_in_the_wild/99.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/100.wav,datasets/02_In-the-Wild/release_in_the_wild/100.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/101.wav,datasets/02_In-the-Wild/release_in_the_wild/101.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/102.wav,datasets/02_In-the-Wild/release_in_the_wild/102.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/103.wav,datasets/02_In-the-Wild/release_in_the_wild/103.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/104.wav,datasets/02_In-the-Wild/release_in_the_wild/104.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/105.wav,datasets/02_In-the-Wild/release_in_the_wild/105.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/106.wav,datasets/02_In-the-Wild/release_in_the_wild/106.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/107.wav,datasets/02_In-the-Wild/release_in_the_wild/107.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/108.wav,datasets/02_In-the-Wild/release_in_the_wild/108.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/109.wav,datasets/02_In-the-Wild/release_in_the_wild/109.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/110.wav,datasets/02_In-the-Wild/release_in_the_wild/110.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/111.wav,datasets/02_In-the-Wild/release_in_the_wild/111.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/112.wav,datasets/02_In-the-Wild/release_in_the_wild/112.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/113.wav,datasets/02_In-the-Wild/release_in_the_wild/113.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/114.wav,datasets/02_In-the-Wild/release_in_the_wild/114.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/115.wav,datasets/02_In-the-Wild/release_in_the_wild/115.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/116.wav,datasets/02_In-the-Wild/release_in_the_wild/116.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/117.wav,datasets/02_In-the-Wild/release_in_the_wild/117.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/118.wav,datasets/02_In-the-Wild/release_in_the_wild/118.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/119.wav,datasets/02_In-the-Wild/release_in_the_wild/119.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/120.wav,datasets/02_In-the-Wild/release_in_the_wild/120.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/121.wav,datasets/02_In-the-Wild/release_in_the_wild/121.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/122.wav,datasets/02_In-the-Wild/release_in_the_wild/122.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/123.wav,datasets/02_In-the-Wild/release_in_the_wild/123.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/124.wav,datasets/02_In-the-Wild/release_in_the_wild/124.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/125.wav,datasets/02_In-the-Wild/release_in_the_wild/125.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/126.wav,datasets/02_In-the-Wild/release_in_the_wild/126.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/127.wav,datasets/02_In-the-Wild/release_in_the_wild/127.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/128.wav,datasets/02_In-the-Wild/release_in_the_wild/128.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/129.wav,datasets/02_In-the-Wild/release_in_the_wild/129.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/130.wav,datasets/02_In-the-Wild/release_in_the_wild/130.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/131.wav,datasets/02_In-the-Wild/release_in_the_wild/131.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/132.wav,datasets/02_In-the-Wild/release_in_the_wild/132.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/133.wav,datasets/02_In-the-Wild/release_in_the_wild/133.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/134.wav,datasets/02_In-the-Wild/release_in_the_wild/134.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/135.wav,datasets/02_In-the-Wild/release_in_the_wild/135.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/136.wav,datasets/02_In-the-Wild/release_in_the_wild/136.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/137.wav,datasets/02_In-the-Wild/release_in_the_wild/137.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/138.wav,datasets/02_In-the-Wild/release_in_the_wild/138.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/139.wav,datasets/02_In-the-Wild/release_in_the_wild/139.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/140.wav,datasets/02_In-the-Wild/release_in_the_wild/140.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/141.wav,datasets/02_In-the-Wild/release_in_the_wild/141.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/142.wav,datasets/02_In-the-Wild/release_in_the_wild/142.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/143.wav,datasets/02_In-the-Wild/release_in_the_wild/143.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/144.wav,datasets/02_In-the-Wild/release_in_the_wild/144.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/145.wav,datasets/02_In-the-Wild/release_in_the_wild/145.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/146.wav,datasets/02_In-the-Wild/release_in_the_wild/146.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/147.wav,datasets/02_In-the-Wild/release_in_the_wild/147.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/148.wav,datasets/02_In-the-Wild/release_in_the_wild/148.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/149.wav,datasets/02_In-the-Wild/release_in_the_wild/149.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/150.wav,datasets/02_In-the-Wild/release_in_the_wild/150.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/151.wav,datasets/02_In-the-Wild/release_in_the_wild/151.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/152.wav,datasets/02_In-the-Wild/release_in_the_wild/152.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/153.wav,datasets/02_In-the-Wild/release_in_the_wild/153.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/154.wav,datasets/02_In-the-Wild/release_in_the_wild/154.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/155.wav,datasets/02_In-the-Wild/release_in_the_wild/155.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/156.wav,datasets/02_In-the-Wild/release_in_the_wild/156.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/157.wav,datasets/02_In-the-Wild/release_in_the_wild/157.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/158.wav,datasets/02_In-the-Wild/release_in_the_wild/158.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/159.wav,datasets/02_In-the-Wild/release_in_the_wild/159.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/160.wav,datasets/02_In-the-Wild/release_in_the_wild/160.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/161.wav,datasets/02_In-the-Wild/release_in_the_wild/161.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/162.wav,datasets/02_In-the-Wild/release_in_the_wild/162.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/163.wav,datasets/02_In-the-Wild/release_in_the_wild/163.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/164.wav,datasets/02_In-the-Wild/release_in_the_wild/164.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/165.wav,datasets/02_In-the-Wild/release_in_the_wild/165.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/166.wav,datasets/02_In-the-Wild/release_in_the_wild/166.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/167.wav,datasets/02_In-the-Wild/release_in_the_wild/167.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/168.wav,datasets/02_In-the-Wild/release_in_the_wild/168.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/169.wav,datasets/02_In-the-Wild/release_in_the_wild/169.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/170.wav,datasets/02_In-the-Wild/release_in_the_wild/170.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/171.wav,datasets/02_In-the-Wild/release_in_the_wild/171.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/172.wav,datasets/02_In-the-Wild/release_in_the_wild/172.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/173.wav,datasets/02_In-the-Wild/release_in_the_wild/173.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/174.wav,datasets/02_In-the-Wild/release_in_the_wild/174.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/175.wav,datasets/02_In-the-Wild/release_in_the_wild/175.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/176.wav,datasets/02_In-the-Wild/release_in_the_wild/176.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/177.wav,datasets/02_In-the-Wild/release_in_the_wild/177.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/178.wav,datasets/02_In-the-Wild/release_in_the_wild/178.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/179.wav,datasets/02_In-the-Wild/release_in_the_wild/179.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/180.wav,datasets/02_In-the-Wild/release_in_the_wild/180.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/181.wav,datasets/02_In-the-Wild/release_in_the_wild/181.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/182.wav,datasets/02_In-the-Wild/release_in_the_wild/182.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
inthewild/183.wav,datasets/02_In-the-Wild/release_in_the_wild/183.wav,0,inthewild,test,bonafide,inthewild_real,NA,NA,NA,NA,en,NA
inthewild/184.wav,datasets/02_In-the-Wild/release_in_the_wild/184.wav,1,inthewild,test,openvoicev2,na,NA,NA,NA,NA,en,NA
